"Time of Day","Process Name","PID","Operation","Path","Result","Detail","TID","Date & Time","Duration","Sequence","Image Path","Command Line","Parent PID","Relative Time","Completion Time","Event Class","Company","Description","Version","User","Authentication ID","Session","Virtualized","Integrity","Category","Architecture"
"1:22:18.3556533 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid","SUCCESS","Type: REG_SZ, Length: 74, Data: 6dab127c-c44d-43a3-ada1-cc2a44dc87fa","2024","10/23/2016 1:22:18 PM","0.0000018","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8428831","1:22:18.3556551 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.3556606 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid","SUCCESS","Type: REG_SZ, Length: 74, Data: 6dab127c-c44d-43a3-ada1-cc2a44dc87fa","2024","10/23/2016 1:22:18 PM","0.0000007","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8428904","1:22:18.3556613 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.3556670 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid","SUCCESS","Type: REG_SZ, Length: 74, Data: 6dab127c-c44d-43a3-ada1-cc2a44dc87fa","2024","10/23/2016 1:22:18 PM","0.0000008","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8428968","1:22:18.3556678 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.3556727 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegQueryValue","HKLM\SOFTWARE\Microsoft\Cryptography\MachineGuid","SUCCESS","Type: REG_SZ, Length: 74, Data: 6dab127c-c44d-43a3-ada1-cc2a44dc87fa","2024","10/23/2016 1:22:18 PM","0.0000007","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8429025","1:22:18.3556734 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.3556861 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegCloseKey","HKLM\SOFTWARE\Microsoft\Cryptography","SUCCESS","","2024","10/23/2016 1:22:18 PM","0.0000006","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8429159","1:22:18.3556867 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3556938 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegQueryKey","HKLM","SUCCESS","Query: HandleTags, HandleTags: 0x0","2024","10/23/2016 1:22:18 PM","0.0000006","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8429236","1:22:18.3556944 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.3557017 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegOpenKey","HKLM\Software\Wow6432Node\Microsoft\Cryptography\Offload","NAME NOT FOUND","Desired Access: Read","2024","10/23/2016 1:22:18 PM","0.0000031","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8429315","1:22:18.3557048 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.3557772 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","RegCloseKey","HKLM\SOFTWARE\Wow6432Node\Microsoft\Cryptography\Defaults\Provider\Microsoft Strong Cryptographic Provider","SUCCESS","","2024","10/23/2016 1:22:18 PM","0.0000014","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8430070","1:22:18.3557786 PM","Registry","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3558683 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CreateFile","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","Desired Access: Generic Read/Write, Disposition: Create, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: 0, OpenResult: Created","2024","10/23/2016 1:22:18 PM","0.0001709","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8430981","1:22:18.3560392 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Write","32-bit"
"1:22:18.3560568 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","QueryStandardInformationFile","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","AllocationSize: 0, EndOfFile: 0, NumberOfLinks: 1, DeletePending: False, Directory: False","2024","10/23/2016 1:22:18 PM","0.0000020","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8432866","1:22:18.3560588 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read Metadata","32-bit"
"1:22:18.3560691 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","ReadFile","C:\Windows\SysWOW64\ole32.dll","SUCCESS","Offset: 555,008, Length: 8,192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2024","10/23/2016 1:22:18 PM","0.0001893","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8432989","1:22:18.3562584 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.3562786 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","SetEndOfFileInformationFile","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","EndOfFile: 512","2024","10/23/2016 1:22:18 PM","0.0000620","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8435084","1:22:18.3563406 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Write Metadata","32-bit"
"1:22:18.3563496 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","SetAllocationInformationFile","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","AllocationSize: 512","2024","10/23/2016 1:22:18 PM","0.0000085","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8435794","1:22:18.3563581 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Write Metadata","32-bit"
"1:22:18.3563758 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CreateFileMapping","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","FILE LOCKED WITH WRITERS","SyncType: SyncTypeCreateSection, PageProtection: ","2024","10/23/2016 1:22:18 PM","0.0000009","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8436056","1:22:18.3563767 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3563836 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","QueryStandardInformationFile","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","AllocationSize: 512, EndOfFile: 512, NumberOfLinks: 1, DeletePending: False, Directory: False","2024","10/23/2016 1:22:18 PM","0.0000016","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8436134","1:22:18.3563852 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read Metadata","32-bit"
"1:22:18.3563986 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","CreateFileMapping","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","SyncType: SyncTypeOther","2024","10/23/2016 1:22:18 PM","0.0000005","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8436284","1:22:18.3563991 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3564471 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","QueryBasicInformationFile","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","CreationTime: 10/23/2016 1:22:18 PM, LastAccessTime: 10/23/2016 1:22:18 PM, LastWriteTime: 10/23/2016 1:22:18 PM, ChangeTime: 10/23/2016 1:22:18 PM, FileAttributes: ANCI","2024","10/23/2016 1:22:18 PM","0.0000013","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8436769","1:22:18.3564484 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read Metadata","32-bit"
"1:22:18.3564585 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","ReadFile","C:\Windows\SysWOW64\ole32.dll","SUCCESS","Offset: 456,704, Length: 32,768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal","2024","10/23/2016 1:22:18 PM","0.0003263","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8436883","1:22:18.3567848 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","Read","32-bit"
"1:22:18.3568106 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","LockFile","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","Exclusive: True, Offset: 2,147,483,538, Length: 1, Fail Immediately: True","2024","10/23/2016 1:22:18 PM","0.0000043","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8440404","1:22:18.3568149 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3568207 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","LockFile","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","Exclusive: True, Offset: 2,147,483,539, Length: 20, Fail Immediately: True","2024","10/23/2016 1:22:18 PM","0.0000011","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8440505","1:22:18.3568218 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3568520 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","UnlockFileSingle","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","Offset: 2,147,483,539, Length: 20","2024","10/23/2016 1:22:18 PM","0.0000021","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8440818","1:22:18.3568541 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3568611 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","LockFile","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","Exclusive: True, Offset: 2,147,483,559, Length: 20, Fail Immediately: True","2024","10/23/2016 1:22:18 PM","0.0000007","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8440909","1:22:18.3568618 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3568670 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","UnlockFileSingle","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","Offset: 2,147,483,559, Length: 20","2024","10/23/2016 1:22:18 PM","0.0000007","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8440968","1:22:18.3568677 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3568726 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","LockFile","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","Exclusive: True, Offset: 2,147,483,579, Length: 20, Fail Immediately: True","2024","10/23/2016 1:22:18 PM","0.0000006","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8441024","1:22:18.3568732 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3568779 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","UnlockFileSingle","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","Offset: 2,147,483,579, Length: 20","2024","10/23/2016 1:22:18 PM","0.0000005","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8441077","1:22:18.3568784 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3568832 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","LockFile","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","Exclusive: True, Offset: 2,147,483,599, Length: 20, Fail Immediately: True","2024","10/23/2016 1:22:18 PM","0.0000005","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8441130","1:22:18.3568837 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3568884 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","UnlockFileSingle","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","Offset: 2,147,483,599, Length: 20","2024","10/23/2016 1:22:18 PM","0.0000004","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8441182","1:22:18.3568888 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
"1:22:18.3568936 PM","bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","2600","LockFile","C:\Users\PLAIN7\AppData\Local\Temp\~DF73FE9F99C45E9333.TMP","SUCCESS","Exclusive: True, Offset: 2,147,483,539, Length: 1, Fail Immediately: True","2024","10/23/2016 1:22:18 PM","0.0000005","n/a","C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe","""C:\Users\PLAIN7\Desktop\shared_malware\Samples\Kovter\Live\bffe7ccbcf69e7c787ff10d1dc7dbf6044bffcb13b95d851f4a735917b3a6fdf.exe"" ","1112","00:00:03.8441234","1:22:18.3568941 PM","File System","FLasH ","The name of Nolea creates an easy-going, good-natured personality, meeting and mixing easily. You appreciate","1.00.0074","PLAIN7-PC\PLAIN7","00000000:0001446b","1","False","High","","32-bit"
